Distance (m), Temperature (K), Velocity (m/s), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO
1.401562500000000031e-02,8.371978464915266613e+02,1.091787500557007462e+00,1.105775044389541986e-03,1.431987453052820470e-06,2.398637998394926340e-06,1.758431401304695052e-01,1.328312197264779683e-05,3.674524533882947419e-02,1.743976252801330543e-04,2.970971155804115322e-05,1.813920918209642874e-14,1.738148647322612256e-11,3.666041166606611239e-08,3.276689812866561289e-09,7.842068593846424345e-05,3.829252233305605047e-02,1.428603704127142347e-02,9.453955251044516769e-03,2.152256299184560378e-07,7.738149250525746354e-04,1.307965579577457594e-08,3.398656217268649098e-05,1.597980340545575176e-04,8.419394272362275697e-13,2.002146670019897776e-05,4.296876341868763943e-09,1.909497726154625109e-04,2.841872618047237588e-06,6.298131084188546324e-04,8.558056273535713886e-09,3.093093016022973387e-05,1.606529878216753899e-08,1.987168708864678096e-11,5.083966669873061303e-10,3.785892686633561676e-09,1.532300214369227219e-08,9.101945610766372716e-12,2.436883152683957287e-06,4.194081395596657906e-07,1.649232836259526510e-08,2.355499097161203101e-09,3.758579706541334342e-14,5.971341108176850893e-07,3.703241823323929820e-10,1.612769270868376616e-12,1.844300102167630312e-08,2.499969651649300838e-10,1.783382647018797400e-07,5.941380304239339831e-10,7.220968853222411443e-01,7.425058078612984870e-15,1.035833102891672756e-07,1.272458434498386102e-05,1.240790939411988673e-06,1.658501675596310053e-05
1.401953124999999988e-02,8.515900968966960818e+02,1.110908058095098960e+00,1.116082969076367774e-03,1.596182924026441360e-06,2.701330409448788930e-06,1.744246757524567648e-01,1.420010906405049296e-05,3.770876256400441939e-02,1.746909503557115217e-04,2.967768907766409726e-05,2.356930974655992633e-14,2.224625600858283036e-11,4.179267737195294131e-08,3.732116050279644654e-09,8.584843504068059904e-05,3.778464757766616944e-02,1.476632548021281945e-02,9.850321525824975999e-03,2.485594588595848534e-07,7.939151263487053333e-04,1.534786923802124520e-08,3.274052902450488883e-05,1.628163793326134511e-04,1.123313284614174311e-12,2.084136360729886103e-05,5.151286700533957995e-09,1.983145303436898343e-04,3.133103266966965513e-06,6.534958502314238164e-04,1.021510020474331303e-08,3.263659267794490656e-05,1.694284208337076384e-08,2.195103151425833202e-11,5.492659356304210145e-10,3.889912332464137234e-09,1.573709518155598443e-08,1.080834687394794329e-11,2.540305125898402014e-06,4.012817671211460483e-07,1.719564063651196913e-08,2.407666840604916981e-09,4.090547338220281227e-14,6.211290918589233198e-07,3.548314960435912697e-10,1.953829910083321478e-12,1.925988585935406534e-08,2.612530381397844877e-10,1.858479384765183669e-07,6.365508547807322274e-10,7.221061819355384381e-01,-1.133636606298161967e-15,1.081844650092030829e-07,1.337632650474876839e-05,1.329342778311269239e-06,1.742945757307158433e-05
1.402343749999999944e-02,8.661499756110406452e+02,1.130259167973396428e+00,1.126373115039580250e-03,1.774603343260241634e-06,3.040321830511395848e-06,1.729779962634618307e-01,1.518349725594016959e-05,3.868427496322343617e-02,1.748415326514335822e-04,2.961910600236619887e-05,3.712352342891461138e-14,2.840415169161125370e-11,4.763770885848133112e-08,4.249002969207524893e-09,9.393487875289872056e-05,3.726774036817689928e-02,1.525694016710911309e-02,1.025854002793482808e-02,2.869427745237170878e-07,8.137175856284656859e-04,1.798436099118471970e-08,3.145690000929684421e-05,1.656563289031921446e-04,1.509279494036570339e-12,2.168669979108487695e-05,6.175928659139966689e-09,2.058478553319699879e-04,3.454111173036481575e-06,6.773440103729282905e-04,1.220252091624223028e-08,3.442893317637769288e-05,1.787090878122398516e-08,2.424776116060106790e-11,5.928978208516513011e-10,3.997554793900230363e-09,1.615579504730285939e-08,1.278356034700394728e-11,2.645812918861688943e-06,3.832072737975362685e-07,1.792076846113161958e-08,2.459603070083984363e-09,6.547366734652298046e-14,6.457900220372463033e-07,3.384736971039503693e-10,2.394887210852282587e-12,2.010742682053711093e-08,2.730214908017941020e-10,1.935789154630954366e-07,6.828722522408879425e-10,7.221179416232822446e-01,2.241094189599406662e-14,1.123331458795098455e-07,1.404467281179004724e-05,1.417284699688992317e-06,1.830880072838037882e-05
1.402734374999999901e-02,8.808735732877521514e+02,1.149835846837415021e+00,1.136643383093110735e-03,1.968174642193393482e-06,3.419374144587101455e-06,1.715030607099152504e-01,1.624208872437034066e-05,3.967161256645987399e-02,1.748752841850344545e-04,2.953340952103411524e-05,4.665820692037624355e-14,3.619003914760017927e-11,5.431776055479673369e-08,4.837638627192310931e-09,1.027323679291950370e-04,3.674182851551903439e-02,1.575788866840635571e-02,1.067878186020741922e-02,3.311145575540901677e-07,8.331653670674121336e-04,2.104632816111584485e-08,3.015557510020014674e-05,1.683080069186544399e-04,1.994325181131973979e-12,2.255810180740531665e-05,7.407251416281413025e-09,2.135477150960705679e-04,3.807983889923472279e-06,7.012853545045798307e-04,1.458771864959088819e-08,3.631158074630159879e-05,1.885327989808332494e-08,2.674178259501206967e-11,6.394036533285470845e-10,4.108997706090861586e-09,1.657882729460778690e-08,1.505427036718250631e-11,2.753368540317706801e-06,3.652835864651101167e-07,1.866794270833853188e-08,2.511315882081707771e-09,5.946272550404523908e-14,6.711251284266739051e-07,3.214637224511565689e-10,2.872630957245942417e-12,2.098672808171761665e-08,2.852057621318975799e-10,2.015334966791251112e-07,7.333355613647123986e-10,7.221321935844786655e-01,-4.121039778328671290e-14,1.160070327099909289e-07,1.472817466042266590e-05,1.503685083792422713e-06,1.922403075782423988e-05
1.403124999999999858e-02,8.957569144487654285e+02,1.169633018172835826e+00,1.146891468632783330e-03,2.177901538099488898e-06,3.842540020877587929e-06,1.699998426259842765e-01,1.738601409773095371e-05,4.067059917204986913e-02,1.748188754462741271e-04,2.942000776682743681e-05,6.844840881110944343e-14,4.605392501776572251e-11,6.198081159854906277e-08,5.510435212332083341e-09,1.122957676859153336e-04,3.620694743361234369e-02,1.626916882367761275e-02,1.111121623884812372e-02,3.819147735054683003e-07,8.522027320409643423e-04,2.459999883167517909e-08,2.885536317828084219e-05,1.707624085958656134e-04,2.652424199531902734e-12,2.345623023223686044e-05,8.890723754068165697e-09,2.214115985835287434e-04,4.198019600257427955e-06,7.252397299664844208e-04,1.745214089960575905e-08,3.828812994154119338e-05,1.989441409807087980e-08,2.951120110002698872e-11,6.890078771629751727e-10,4.224542476337169654e-09,1.700601668403771431e-08,1.766395294735464668e-11,2.862939245241463364e-06,3.476015019808180503e-07,1.943769476625630882e-08,2.563048837579922601e-09,8.440140855843778801e-14,6.971428294938710297e-07,3.042145905282494321e-10,3.496731216875474519e-12,2.189925709906725524e-08,2.980069833512005804e-10,2.097141552251474198e-07,7.886264897503331852e-10,7.221489659321499444e-01,-3.676899146864213458e-14,1.192145877278890115e-07,1.542508680566932397e-05,1.587580569989583277e-06,2.017610073493462648e-05
1.403515624999999815e-02,9.107959531893936855e+02,1.189645506069688885e+00,1.157114832372251089e-03,2.404879321103154528e-06,4.314180242940421963e-06,1.684683320184023059e-01,1.862682433095800365e-05,4.168105139133355258e-02,1.746991562137814146e-04,2.927826933895351776e-05,9.845764506304217155e-14,5.856153214362870273e-11,7.080631906403770052e-08,6.282297347740811850e-09,1.226821726203653916e-04,3.566314120830157280e-02,1.679076777856932517e-02,1.155601021094907095e-02,4.403015140950488276e-07,8.707757827896999868e-04,2.872237400411428798e-08,2.757343548541159873e-05,1.730113758563813788e-04,3.515401881823651997e-12,2.438178344849297249e-05,1.068336519260675503e-08,2.294364716162532018e-04,4.627701430024481018e-06,7.491186841536372860e-04,2.089370216522603781e-08,4.036209485664473963e-05,2.099898229553391385e-08,3.256477037885103648e-11,7.418660221821509456e-10,4.344419049936177519e-09,1.743707889614649266e-08,2.064976148035714143e-11,2.974497491425859755e-06,3.302425792413321897e-07,2.023032531284617377e-08,2.614904964595242150e-09,1.164116392828205889e-13,7.238514183225049577e-07,2.869905666313064014e-10,4.254051950653675792e-12,2.284632645078307590e-08,3.114059817771110474e-10,2.181230022319223138e-07,8.491580656912761360e-10,7.221682852963909882e-01,-1.905719686998963544e-14,1.219963179739138120e-07,1.613333382724182300e-05,1.668000084324896898e-06,2.116591538280267063e-05
1.403906249999999772e-02,9.259865680340719791e+02,1.209868028804748530e+00,1.167310670300007085e-03,2.650305853801011753e-06,4.838984756872830961e-06,1.669085377758920963e-01,1.997758146003405754e-05,4.270277758037183818e-02,1.745425598671262351e-04,2.910752407142741299e-05,1.371347093102821388e-13,7.446743371252260086e-11,8.101422328343988392e-08,7.171227986968675256e-09,1.339505403314873743e-04,3.511046383108655522e-02,1.732266090580292586e-02,1.201332832751387560e-02,5.073933335608876016e-07,8.888330006871400209e-04,3.350565379513469028e-08,2.632489007493443186e-05,1.750475560394864336e-04,4.640372696716011271e-12,2.533550237155988641e-05,1.285825521915659178e-08,2.376187298694442480e-04,5.100662553023597634e-06,7.728251373086239854e-04,2.503054098354227246e-08,4.253685680768571448e-05,2.217214307160557550e-08,3.592032603164282942e-11,7.981500165196489108e-10,4.468875813173868154e-09,1.787171462509590325e-08,2.405526758087291587e-11,3.088021310623956154e-06,3.132790648103350888e-07,2.104614701732678937e-08,2.667017201485550718e-09,1.422538207963446518e-13,7.512592289922084889e-07,2.700514573085567425e-10,5.154721669119118873e-12,2.382933042694500870e-08,3.254006906417220208e-10,2.267620066573127321e-07,9.153982634422974019e-10,7.221901770373072571e-01,-3.038816060648320625e-14,1.244239993522067808e-07,1.685047599592268328e-05,1.743993029044149016e-06,2.219431159809449942e-05
1.404687499999999860e-02,9.568042586732145764e+02,1.250919711819594715e+00,1.187609893020896657e-03,3.200092229712599233e-06,6.062219360721608634e-06,1.637048154496563157e-01,2.305076742703416351e-05,4.477914063998168076e-02,1.741949742624894428e-04,2.867739429286437691e-05,2.699764076227346732e-13,1.200372086429397510e-10,1.063715995320427378e-07,9.376090372139689832e-09,1.592975042263295837e-04,3.397889508172533685e-02,1.841699555706020897e-02,1.296576024483658655e-02,6.717559304108408184e-07,9.232620642905325307e-04,4.540393562034778953e-08,2.396541617756466503e-05,1.784654853573284584e-04,8.008822465812724265e-12,2.732921713882455197e-05,1.863726762038815517e-08,2.544392699967792416e-04,6.186781958298504348e-06,8.194050783983366972e-04,3.580447383767365282e-08,4.719626729067649690e-05,2.474009808826177608e-08,4.368430410173142908e-11,9.215755206958742051e-10,4.732320738495779128e-09,1.875074469231644830e-08,3.231111382993084486e-11,3.320873640545439593e-06,2.807209605146412608e-07,2.274808183371762799e-08,2.772639797180075935e-09,2.311586308725665984e-13,8.081821906223084670e-07,2.379011337804292192e-10,7.577466144181188915e-12,2.590705286063825020e-08,3.554330468013847732e-10,2.447313225043715649e-07,1.066819761064869523e-09,7.222417266281556669e-01,-2.519164167653946182e-14,1.285193476804283451e-07,1.830275144506721404e-05,1.880082280292639398e-06,2.436828134098562170e-05
1.405468749999999947e-02,9.881692029065255838e+02,1.292735649227468642e+00,1.207758700303397052e-03,3.840690391572544196e-06,7.559748011662928224e-06,1.603903783724182075e-01,2.675252454844432361e-05,4.689755243629370463e-02,1.739834982046156687e-04,2.812433926491560317e-05,5.308540609343561447e-13,1.939984404575047627e-10,1.407232389468898983e-07,1.234700613350879870e-08,1.888392713180694644e-04,3.281327780830069207e-02,1.955124664463659540e-02,1.396917059781661516e-02,8.866431750653891767e-07,9.551320192911002139e-04,6.131241476567367870e-08,2.185732061784953812e-05,1.809797397164435379e-04,1.371274888669138841e-11,2.944340417232291132e-05,2.717825846479879791e-08,2.718196462513478126e-04,7.485667068818024332e-06,8.639631937991393154e-04,5.122126030706864988e-08,5.228401588491324038e-05,2.765064107160402478e-08,5.320536212447775843e-11,1.061162095937277742e-09,5.017412134178404970e-09,1.964007651154967680e-08,4.289470466527532469e-11,3.561343138278146661e-06,2.503366066481952720e-07,2.454525930791352180e-08,2.881745498627184703e-09,3.746564632897767095e-13,8.679501134557823668e-07,2.097135253340194133e-10,1.119316079091983444e-11,2.814430842501408347e-08,3.885687543782990333e-10,2.636225056273029213e-07,1.248352138578443336e-09,7.223037422094241711e-01,-1.072352177728350465e-14,1.325953886179047200e-07,1.975145031673398654e-05,1.989846792346310165e-06,2.670045125056445383e-05
1.406249999999999861e-02,1.020046911947905869e+03,1.335271360433833987e+00,1.227721966143103648e-03,4.586460804007359612e-06,9.381910239475787188e-06,1.569662453113339351e-01,3.124686253752918526e-05,4.905609142504594594e-02,1.740516063802418267e-04,2.744202302457604984e-05,1.042654135809475241e-12,3.145591531189497284e-10,1.875544462598431223e-07,1.638246882891110518e-08,2.230420638456744986e-04,3.161453341805932349e-02,2.072467670005004661e-02,1.502469524102336904e-02,1.165752066405254122e-06,9.841528091711984356e-04,8.250749612232539948e-08,2.003258513158610510e-05,1.825572549480307795e-04,2.328852918868044556e-11,3.168586876213439461e-05,3.983945043375361599e-08,2.897058445241828639e-04,9.022853799086528071e-06,9.054341368599117413e-04,7.313024271109207179e-08,5.781493458498261780e-05,3.096599342531347576e-08,6.498350464297061611e-11,1.218899623818909835e-09,5.326678180358863016e-09,2.053662860796416236e-08,5.635385063984062851e-11,3.809456720298257910e-06,2.223597537085522632e-07,2.644033232157883491e-08,2.996161601509980794e-09,6.000536794449603920e-13,9.306300227110491030e-07,1.865718865076236796e-10,1.660808489567385272e-11,3.055448278186965537e-08,4.253272921472190015e-10,2.834430571323770890e-07,1.466130946232234367e-09,7.223763847567281626e-01,-1.126877670567848415e-14,1.376896004292761809e-07,2.116194464651830894e-05,2.070474534745361961e-06,2.919218806352313623e-05
1.407031249999999775e-02,1.052399772882645038e+03,1.378478120737771206e+00,1.247456722327738073e-03,5.454458032654405215e-06,1.158660101456771264e-05,1.534340213988337753e-01,3.672937303150196223e-05,5.125255927906186698e-02,1.744959582970704291e-04,2.662397424071233026e-05,2.048746820391733100e-12,5.116804080791434136e-10,2.515913911459128154e-07,2.188864308809197280e-08,2.623294897303985428e-04,3.038389450161322822e-02,2.193622689922028815e-02,1.613338187858943951e-02,1.525548930615000218e-06,1.010081151746649447e-03,1.106343936077606115e-07,1.849143306620189368e-05,1.831728323227650452e-04,3.923676428150211032e-11,3.406565941423667473e-05,5.861956813136239521e-08,3.080281526583431191e-04,1.081731632796742788e-05,9.426311214302668644e-04,1.040154179195604470e-07,6.379528965260767995e-05,3.476129705896923083e-08,7.972423093508054235e-11,1.397073461803709017e-09,5.662812722162923787e-09,2.143688170615780610e-08,7.335233113602507494e-11,4.065318017670919858e-06,1.969001211865117698e-07,2.843590670822336215e-08,3.117852883381427025e-09,9.567484978814806722e-13,9.962902458198359617e-07,1.689904175481661856e-10,2.474305412328213452e-11,3.315165647730684519e-08,4.663757148483164121e-10,3.041951492147419266e-07,1.727427061417999156e-09,7.224597907516989714e-01,-2.537280352344085368e-14,1.446712771232119912e-07,2.249168612658642634e-05,2.122651299965711652e-06,3.184066509384159355e-05
1.407812499999999863e-02,1.085175257192692015e+03,1.422287453276145808e+00,1.266910751220871748e-03,6.464698127441674955e-06,1.424046462384877653e-05,1.497960011591152607e-01,4.343029371878136182e-05,5.348442782060758988e-02,1.753616809467521817e-04,2.566406762043065476e-05,4.016989275595014902e-12,8.337095386371004409e-10,3.390463825273450974e-07,2.940801692483416373e-08,3.070450604468781737e-04,2.912296298129317743e-02,2.318446044680581852e-02,1.729617023548596713e-02,1.985123759712272289e-06,1.032710827807056461e-03,1.477532758121516851e-07,1.721224356778359473e-05,1.828084406885710728e-04,6.549147846951292273e-11,3.659330930828272885e-05,8.636176809588771116e-08,3.266967363387115390e-04,1.287716443912225523e-05,9.742737833346976723e-04,1.471217632644490853e-07,7.022081683137773947e-05,3.912697733119550672e-08,9.842542731454152158e-11,1.598299413149074328e-09,6.028629655460670851e-09,2.233683441681757142e-08,9.468540500923133733e-11,4.329098726366304921e-06,1.739624704298446738e-07,3.053451063004852156e-08,3.248841708172833806e-09,1.523138578912488260e-12,1.065000610687272220e-06,1.570625796038151133e-10,3.694310748553744923e-11,3.595024578290111455e-08,5.125417639047398438e-10,3.258740353821370793e-07,2.040771596781370618e-09,7.225540629166987694e-01,-3.288120822297177907e-14,1.541128231442074302e-07,2.369044212446287992e-05,2.150796749512327642e-06,3.463728658227440500e-05
1.408203124999999820e-02,1.101700879488166265e+03,1.444391071101255530e+00,1.276508445264591890e-03,7.032176157593773482e-06,1.576563615748062519e-05,1.479382475788819096e-01,4.734097233913473596e-05,5.461263030820030784e-02,1.759512156479488623e-04,2.512875720558852818e-05,5.657363786501721646e-12,1.066946818589712912e-09,3.945160948661926015e-07,3.415879871628787650e-08,3.315317498188882750e-04,2.848183297010952256e-02,2.382170674887160861e-02,1.789827286756337510e-02,2.260158008675662628e-06,1.042714451559161948e-03,1.705831184892433360e-07,1.665864088096053293e-05,1.822527425392315612e-04,8.451737693551325852e-11,3.791750861787289895e-05,1.050480168476077721e-07,3.361179101981835683e-04,1.400440711250683284e-05,9.875004894343377727e-04,1.748291094590007302e-07,7.359529293197167787e-05,4.156570931806579473e-08,1.098036930163816698e-10,1.708723366640134408e-09,6.223808244998390488e-09,2.278499700472752009e-08,1.072975091878973302e-10,4.464063221455088412e-06,1.634140493919159002e-07,3.162357353848602773e-08,3.318594723612430238e-09,1.929204463511866102e-12,1.100533354504811479e-06,1.531886820024504626e-10,4.529633939783349895e-11,3.743085161319830705e-08,5.379286298888435934e-10,3.370578669209001131e-07,2.220800280118780271e-09,7.226053126941454074e-01,-2.539237434291701010e-14,1.598547329970870093e-07,2.421910110147681983e-05,2.158711236640858215e-06,3.608538652609689354e-05
